Rk,Player,Pos,Age,Tm,G▼,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
372,Ed Davis\davised01,C,30,UTA,28,303,9.5,.489,.000,.304,13.2,24.6,19.1,5.2,1.8,2.5,20.0,9.4,,0.2,0.5,0.6,.102,,-4.6,1.5,-3.2,-0.1
373,Chandler Hutchison\hutchch01,SF,23,CHI,28,527,12.4,.521,.217,.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,,0.0,0.7,0.7,.060,,-2.7,0.1,-2.6,-0.1
374,Luke Kennard\kennalu01,SG,23,DET,28,922,14.4,.589,.535,.219,1.1,11.1,6.0,19.2,0.6,0.5,10.3,19.8,,1.6,0.3,1.9,.100,,1.1,-1.4,-0.3,0.4
375,T.J. Leaf\leaftj01,PF,22,IND,28,222,12.9,.451,.209,.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,,-0.1,0.4,0.3,.061,,-2.5,0.1,-2.4,0.0
376,Malcolm Miller\millema01,SF,26,TOR,28,162,6.7,.538,.759,.276,1.3,8.9,5.2,8.9,1.5,1.2,11.0,9.6,,0.1,0.2,0.3,.082,,-3.5,1.2,-2.3,0.0
377,Tim Frazier\fraziti01,PG,29,DET,27,355,9.8,.464,.319,.255,2.8,7.8,5.3,36.5,1.9,0.9,25.6,17.3,,-0.1,0.2,0.1,.016,,-3.0,-1.6,-4.6,-0.2
378,Anžejs Pasečņiks\pasecan01,C,24,WAS,27,437,11.3,.551,.026,.500,10.1,16.9,13.4,5.7,1.0,2.4,14.5,15.8,,0.3,0.2,0.5,.054,,-4.1,-1.5,-5.6,-0.4
379,Caleb Swanigan\swanica01,PF-C,22,TOT,27,288,7.6,.597,.043,.362,9.9,26.4,18.3,13.9,0.5,2.2,40.4,13.5,,-0.2,0.2,0.0,.004,,-6.2,0.2,-6.0,-0.3
380,Tyson Chandler\chandty01,C,37,HOU,26,219,10.8,.717,.000,.722,11.8,19.8,15.8,3.5,1.3,3.1,25.2,6.0,,0.3,0.3,0.6,.131,,-2.6,1.1,-1.5,0.0
381,Derrick Walton\waltode01,PG,24,TOT,26,248,8.7,.617,.615,.231,0.9,5.8,3.4,13.9,1.4,0.0,10.4,8.1,,0.4,0.2,0.6,.111,,-2.2,1.3,-1.0,0.1
382,Stanley Johnson\johnsst04,PF,23,TOR,25,150,9.9,.454,.407,.271,5.0,20.6,13.0,19.4,1.9,2.6,18.5,23.1,,-0.3,0.3,0.0,.014,,-3.9,1.4,-2.6,0.0
383,Michael Kidd-Gilchrist\kiddgmi01,PF,26,TOT,25,281,4.2,.416,.303,.212,5.3,20.4,12.8,7.1,0.3,1.9,18.1,13.7,,-0.4,0.2,-0.2,-0.030,,-6.3,-1.1,-7.4,-0.4
384,Brandon Knight\knighbr03,SG-PG,28,TOT,25,462,8.5,.503,.784,.204,1.0,9.1,5.0,21.6,1.1,0.6,17.3,20.6,,-0.2,0.1,-0.1,-0.010,,-1.8,-2.6,-4.4,-0.3
385,DeMarre Carroll\carrode01,SF-C,33,TOT,24,290,9.1,.515,.500,.636,4.4,15.8,10.1,11.2,1.3,1.5,16.8,14.8,,0.0,0.2,0.3,.045,,-3.1,-0.7,-3.9,-0.1
386,Courtney Lee\leeco01,SG,34,DAL,24,345,10.8,.629,.573,.085,2.2,7.5,4.9,4.7,2.5,1.5,11.4,11.9,,0.3,0.3,0.7,.092,,-2.1,1.5,-0.6,0.1
387,Norvel Pelle\pelleno01,C,26,PHI,24,232,10.5,.526,.021,.292,9.5,24.8,17.1,4.6,0.6,11.4,24.9,13.4,,-0.2,0.5,0.3,.069,,-7.8,2.6,-5.2,-0.2
388,Allonzo Trier\trieral01,SG,24,NYK,24,291,14.5,.620,.500,.406,2.1,8.7,5.3,14.8,0.5,1.3,15.0,21.4,,0.5,0.1,0.5,.087,,0.9,-1.4,-0.5,0.1
389,Zion Williamson\willizi01,PF,19,NOP,24,668,24.1,.616,.039,.494,10.1,13.7,11.9,13.3,1.1,1.1,11.9,30.5,,1.5,0.4,2.0,.141,,3.5,-1.4,2.1,0.7
390,Isaiah Hartenstein\harteis01,C,21,HOU,23,266,18.6,.674,.075,.418,11.3,24.3,17.7,10.0,1.6,3.9,16.8,14.8,,0.7,0.4,1.1,.190,,-1.0,1.3,0.3,0.2
391,Jake Layman\laymaja01,SF,25,MIN,23,505,10.3,.544,.402,.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,,0.0,0.3,0.3,.030,,-2.7,-1.0,-3.7,-0.2
392,Nicolas Batum\batumni01,SF,31,CHO,22,505,9.2,.463,.605,.123,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,,0.2,0.4,0.6,.055,,-2.8,0.9,-1.9,0.0
393,Drew Eubanks\eubandr01,C,22,SAS,22,272,17.3,.682,.015,.388,11.1,22.6,16.8,7.7,0.9,5.5,21.1,15.8,,0.5,0.3,0.8,.134,,-1.4,-0.3,-1.7,0.0
394,Cristiano Felício\feliccr01,C,27,CHI,22,386,12.8,.671,.037,.426,15.0,14.1,14.6,5.7,1.2,0.5,21.9,9.1,,0.7,0.3,1.0,.126,,-1.4,-1.6,-3.0,-0.1
395,Josh Jackson\jacksjo02,SF,22,MEM,22,381,14.1,.547,.453,.314,3.1,14.9,9.1,13.1,2.2,2.1,13.4,22.8,,0.1,0.5,0.5,.069,,-1.1,1.1,0.0,0.2
396,Vincent Poirier\poirivi01,C,26,BOS,22,130,12.7,.525,.056,.194,10.8,24.4,17.7,8.5,0.7,6.4,17.0,15.4,,0.1,0.2,0.3,.113,,-4.8,1.0,-3.8,-0.1
397,Ante Žižić\zizican01,C,23,CLE,22,221,16.4,.597,.000,.264,9.0,24.4,16.6,4.2,1.5,1.9,11.1,17.5,,0.3,0.2,0.5,.106,,-1.7,-1.5,-3.2,-0.1
398,Rodney Hood\hoodro01,SF,27,POR,21,619,12.2,.625,.413,.157,1.7,10.4,6.1,7.0,1.3,0.6,9.4,13.9,,0.9,0.2,1.1,.084,,-0.4,-0.5,-0.9,0.2
399,Andre Iguodala\iguodan01,SF,36,MIA,21,418,10.5,.507,.534,.170,4.7,15.7,10.4,16.9,1.6,5.0,21.6,12.7,,0.0,0.6,0.6,.065,,-1.9,1.4,-0.5,0.2
400,Juwan Morgan\morgaju01,PF,22,UTA,21,134,10.1,.648,.308,.154,8.5,15.1,11.9,6.2,0.4,1.2,17.8,11.0,,0.2,0.1,0.3,.106,,-2.9,-0.3,-3.2,0.0
401,Thanasis Antetokounmpo\antetth01,SF,27,MIL,20,129,12.2,.496,.208,.354,9.8,8.7,9.2,16.3,2.5,1.4,17.8,21.6,,-0.1,0.2,0.2,.070,,-4.6,1.4,-3.2,0.0
402,Kyrie Irving\irvinky01,PG,27,BRK,20,658,26.2,.595,.341,.245,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,,2.1,0.8,2.9,.210,,6.7,0.9,7.7,1.6
403,Kevon Looney\looneke01,C,23,GSW,20,262,9.4,.403,.177,.152,11.2,16.3,13.6,11.1,2.2,2.1,12.5,15.7,,-0.2,0.2,0.0,.006,,-4.8,-0.8,-5.6,-0.2
404,David Nwaba\nwabada01,SF,27,BRK,20,268,14.0,.627,.394,.380,3.2,14.0,8.7,4.3,1.9,3.7,8.8,14.2,,0.4,0.4,0.8,.138,,-1.0,2.0,1.0,0.2
405,Rayjon Tucker\tuckera01,SG,22,UTA,20,161,9.7,.584,.395,.535,2.1,11.2,6.8,4.4,0.3,0.5,13.1,16.6,,0.1,0.1,0.2,.063,,-3.8,-2.2,-6.0,-0.2
