Rk,Player,Pos,Age,Tm,G▼,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
251,Harry Giles\gilesha01,PF,20,SAC,58,820,14.4,.526,.017,.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,,0.0,1.0,1.0,.056,,-3.4,0.4,-3.0,-0.2
252,Willy Hernangómez\hernawi01,C,24,CHO,58,812,20.4,.587,.132,.488,15.3,26.3,20.7,11.5,1.0,2.1,13.9,22.1,,1.8,0.8,2.6,.153,,1.1,-1.1,-0.1,0.4
253,Mario Hezonja\hezonma01,SF,23,NYK,58,1206,10.8,.497,.328,.246,2.4,18.7,10.4,11.5,2.3,0.6,14.6,21.3,,-1.1,1.1,-0.1,-0.003,,-3.5,-0.3,-3.8,-0.5
254,Jaren Jackson Jr.\jacksja02,PF,19,MEM,58,1515,16.4,.591,.241,.334,5.3,15.0,10.1,7.2,1.7,5.1,12.7,22.8,,1.2,2.2,3.3,.105,,-1.2,1.0,-0.3,0.7
255,T.J. Leaf\leaftj01,PF,21,IND,58,522,16.9,.572,.169,.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,,0.9,0.7,1.6,.148,,0.3,-0.6,-0.3,0.2
256,Boban Marjanović\marjabo01,C,30,TOT,58,681,24.2,.664,.038,.504,14.0,26.9,20.6,12.8,1.1,3.1,15.7,23.3,,2.1,0.9,3.0,.212,,2.8,0.3,3.2,0.9
257,Markieff Morris\morrima02,PF,29,TOT,58,1270,11.7,.521,.419,.190,5.0,17.5,11.1,8.8,1.3,1.5,9.3,19.1,,0.6,1.1,1.6,.061,,-2.1,-0.6,-2.7,-0.2
258,Chris Paul\paulch01,PG,33,HOU,58,1857,19.7,.560,.493,.282,2.1,13.9,7.9,39.3,3.0,0.8,15.8,22.5,,4.4,2.2,6.6,.172,,2.7,1.1,3.9,2.8
259,Antonio Blakeney\blakean01,SG,22,CHI,57,829,10.6,.487,.230,.192,0.9,13.1,6.9,8.2,0.7,0.9,7.5,24.5,,-0.8,0.3,-0.5,-0.030,,-2.4,-2.7,-5.2,-0.7
260,Gary Harris\harriga01,SG,24,DEN,57,1639,12.2,.526,.380,.226,2.7,7.9,5.3,11.0,1.6,1.0,8.9,20.0,,1.1,1.5,2.6,.076,,-1.2,-0.4,-1.6,0.2
261,Tyler Johnson\johnsty01,PG,26,TOT,57,1529,12.4,.532,.494,.241,2.4,9.8,6.1,15.9,1.7,1.6,11.7,18.5,,0.9,1.4,2.3,.071,,-0.7,0.3,-0.4,0.6
262,Shelvin Mack\macksh01,PG,28,TOT,57,1246,10.4,.489,.323,.208,1.6,7.9,4.7,22.6,1.9,0.3,13.0,18.1,,-0.2,1.1,0.9,.034,,-2.7,-0.4,-3.0,-0.3
263,Anthony Davis\davisan02,C,25,NOP,56,1850,30.3,.597,.141,.422,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,,6.4,3.1,9.5,.247,,7.1,2.3,9.4,5.3
264,Shabazz Napier\napiesh01,PG,27,BRK,56,983,15.3,.534,.524,.317,1.9,8.7,5.3,22.2,2.0,1.3,11.7,24.0,,1.0,1.0,2.0,.098,,0.9,0.6,1.5,0.9
265,Semi Ojeleye\ojelese01,PF,24,BOS,56,594,8.5,.531,.563,.247,4.3,11.2,7.7,5.1,0.8,0.6,9.8,14.1,,0.2,0.5,0.7,.057,,-2.8,-1.2,-4.0,-0.3
266,Tony Parker\parketo01,PG,36,CHO,56,1003,15.3,.512,.110,.268,1.5,7.6,4.5,33.3,1.0,0.6,12.7,25.5,,0.6,0.3,0.9,.044,,-0.3,-2.3,-2.6,-0.1
267,Otto Porter\porteot01,SF,25,TOT,56,1683,15.9,.569,.398,.149,3.4,17.0,10.1,10.6,2.3,1.6,8.7,19.1,,1.8,1.5,3.2,.093,,0.8,0.1,0.9,1.2
268,Jonathon Simmons\simmojo02,SG-SF,29,TOT,56,1064,8.5,.466,.297,.277,2.7,10.0,6.3,16.7,1.3,1.2,14.8,18.7,,-0.8,1.1,0.3,.013,,-3.9,-0.3,-4.2,-0.6
269,Ish Smith\smithis01,PG,30,DET,56,1251,11.8,.485,.276,.127,1.9,11.1,6.3,25.4,1.1,0.7,10.6,19.9,,0.5,1.1,1.7,.064,,-1.6,-0.3,-2.0,0.0
270,Tyson Chandler\chandty01,C,36,TOT,55,875,11.2,.630,.010,.879,11.1,25.3,18.3,5.3,1.1,2.2,23.4,8.5,,0.9,1.2,2.1,.114,,-2.9,0.8,-2.1,0.0
271,LeBron James\jamesle01,SF,34,LAL,55,1937,25.6,.588,.299,.382,3.1,21.3,12.4,39.4,1.7,1.4,13.3,31.6,,4.7,2.6,7.2,.179,,6.4,1.7,8.0,4.9
272,James Johnson\johnsja01,PF,31,MIA,55,1164,10.9,.522,.393,.185,2.0,14.1,8.0,17.0,1.5,2.1,15.3,17.8,,0.0,1.5,1.5,.062,,-2.4,1.1,-1.2,0.2
273,Taurean Prince\princta02,SF,24,ATL,55,1552,11.9,.575,.530,.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,,0.8,0.7,1.5,.047,,-1.0,-1.0,-2.0,0.0
274,Bismack Biyombo\biyombi01,C,26,CHO,54,783,14.4,.602,.000,.583,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,,1.2,0.8,2.0,.125,,-2.4,0.0,-2.5,-0.1
275,Wayne Ellington\ellinwa01,SG,31,TOT,53,1297,11.8,.569,.814,.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,,1.3,1.4,2.6,.097,,-0.3,0.3,0.0,0.7
276,C.J. Miles\milescj01,SF,31,TOT,53,856,9.0,.504,.653,.186,1.7,10.3,6.1,6.0,1.5,1.5,8.2,18.6,,-0.2,0.9,0.7,.041,,-2.4,-0.5,-2.9,-0.2
277,E'Twaun Moore\mooreet01,SG,29,NOP,53,1463,11.5,.567,.331,.111,2.5,6.4,4.5,9.5,1.3,0.4,9.6,17.3,,1.2,0.5,1.7,.055,,-1.2,-1.1,-2.3,-0.1
278,Elie Okobo\okoboel01,PG,21,PHO,53,958,7.6,.489,.455,.162,1.4,10.1,5.7,18.7,1.6,0.6,18.2,17.0,,-0.7,0.2,-0.5,-0.027,,-4.2,-1.5,-5.7,-0.9
279,Quincy Pondexter\pondequ01,SF,30,SAS,53,292,13.2,.641,.310,.724,3.0,14.1,8.6,10.6,1.8,0.3,14.5,13.5,,0.5,0.3,0.8,.128,,-1.6,0.7,-0.9,0.1
280,Dennis Smith Jr.\smithde03,PG,21,TOT,53,1508,12.3,.502,.320,.240,2.2,8.7,5.5,27.3,2.1,1.1,17.6,24.8,,-1.2,1.2,0.0,.001,,-1.6,-0.4,-1.9,0.0
281,Troy Brown Jr.\browntr01,SF,19,WAS,52,730,11.1,.487,.295,.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,,0.2,0.4,0.6,.039,,-1.7,-1.0,-2.7,-0.1
282,Brandon Ingram\ingrabr01,SF,21,LAL,52,1760,13.4,.555,.129,.396,2.5,13.0,7.8,12.9,0.7,1.4,13.1,23.2,,0.6,1.4,2.0,.055,,-1.3,-0.7,-2.0,0.0
283,Lauri Markkanen\markkla01,PF,21,CHI,52,1682,17.1,.553,.418,.245,4.7,25.9,15.2,7.2,1.1,1.7,8.8,25.1,,1.3,1.5,2.7,.078,,1.4,-1.5,-0.2,0.7
284,Aron Baynes\baynear01,C,32,BOS,51,821,14.0,.567,.274,.278,11.4,19.8,15.6,9.3,0.7,3.7,13.8,15.2,,1.3,1.1,2.4,.139,,-1.8,0.3,-1.5,0.1
285,Wilson Chandler\chandwi01,PF-SF,31,TOT,51,1177,8.5,.537,.579,.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,,0.5,1.0,1.5,.062,,-2.3,-0.5,-2.8,-0.2
286,Gary Clark\clarkga01,PF,24,HOU,51,641,9.2,.480,.914,.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,,0.3,0.7,1.0,.071,,-1.1,0.4,-0.7,0.2
287,Troy Daniels\danietr01,SG,27,PHO,51,760,9.8,.558,.705,.084,1.9,8.9,5.3,5.0,1.6,0.5,8.7,17.6,,0.2,0.1,0.3,.020,,-1.7,-2.0,-3.7,-0.3
288,Hamidou Diallo\diallha01,SG,20,OKC,51,526,10.1,.497,.145,.358,7.2,12.0,9.5,4.4,1.9,1.6,10.7,16.6,,0.1,0.7,0.8,.069,,-4.4,0.2,-4.2,-0.3
289,Amir Johnson\johnsam01,C,31,PHI,51,529,13.1,.574,.255,.261,9.7,19.5,14.7,16.0,1.4,1.9,20.5,17.4,,0.4,0.7,1.1,.098,,-2.9,0.6,-2.3,0.0
290,Dirk Nowitzki\nowitdi01,PF,40,DAL,51,795,9.6,.469,.545,.133,0.7,20.5,10.6,6.9,0.5,1.9,4.3,22.5,,-0.5,0.8,0.3,.016,,-2.7,-1.2,-3.9,-0.4
291,David Nwaba\nwabada01,SF,26,CLE,51,984,12.5,.558,.286,.324,4.4,14.4,9.2,8.1,1.8,1.5,8.8,14.6,,1.1,0.3,1.4,.069,,-1.8,-0.3,-2.1,0.0
292,Derrick Rose\rosede01,PG,30,MIN,51,1392,19.5,.557,.194,.212,2.5,8.3,5.4,26.4,1.1,0.7,9.1,27.3,,2.6,0.3,3.0,.102,,3.2,-1.7,1.4,1.2
293,Ekpe Udoh\udohek01,C,31,UTA,51,320,20.9,.698,.000,.417,9.3,20.9,15.2,12.8,1.5,7.7,13.2,13.1,,0.9,0.7,1.6,.238,,0.8,3.9,4.7,0.5
294,Khem Birch\birchkh01,C,26,ORL,50,643,19.2,.640,.007,.550,13.0,18.8,15.8,8.5,1.4,3.8,9.6,14.1,,1.8,1.0,2.8,.212,,0.1,1.0,1.2,0.5
295,Aaron Holiday\holidaa01,PG,22,IND,50,646,11.9,.518,.485,.191,0.9,10.4,5.8,19.3,1.6,1.8,12.3,21.9,,0.1,0.8,0.9,.065,,-1.7,0.1,-1.6,0.1
296,Timothé Luwawu-Cabarrot\luwawti01,SF,23,TOT,50,669,8.0,.489,.532,.188,1.7,14.1,7.8,5.5,1.4,1.0,8.2,16.6,,-0.3,0.5,0.2,.015,,-4.1,-1.1,-5.2,-0.5
297,De'Anthony Melton\meltode01,PG,20,PHO,50,984,9.9,.466,.371,.109,2.8,12.5,7.5,22.3,3.3,1.9,21.8,15.0,,-0.8,0.8,0.0,.002,,-3.8,1.1,-2.7,-0.2
298,Bobby Portis\portibo01,PF,23,TOT,50,1299,16.1,.529,.304,.154,9.0,24.9,16.8,8.8,1.3,1.3,9.9,24.6,,0.5,1.1,1.6,.060,,-0.2,-2.3,-2.4,-0.1
299,Thabo Sefolosha\sefolth01,SF,34,UTA,50,609,12.1,.599,.523,.148,1.4,20.1,10.9,6.1,3.4,0.7,13.6,12.9,,0.2,1.2,1.5,.115,,-1.6,3.1,1.5,0.5
300,José Calderón\caldejo01,PG,37,DET,49,632,7.1,.453,.475,.092,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,,0.0,0.5,0.6,.043,,-4.2,0.3,-3.9,-0.3
301,Ivan Rabb\rabbiv01,PF,21,MEM,49,721,16.1,.586,.071,.325,10.7,21.5,16.0,12.0,1.2,1.8,12.6,17.2,,1.2,0.9,2.1,.137,,-1.1,-0.3,-1.4,0.1
302,Chasson Randle\randlch01,PG,25,WAS,49,743,9.9,.555,.530,.286,1.4,6.8,4.1,17.5,1.6,0.3,15.0,16.4,,0.4,0.2,0.6,.041,,-2.7,-1.3,-4.0,-0.4
303,Jonas Valančiūnas\valanjo01,C,26,TOT,49,1091,24.4,.616,.089,.344,10.7,31.4,21.1,12.0,0.8,4.4,12.7,28.5,,2.2,1.9,4.2,.183,,2.2,0.4,2.6,1.3
304,Cody Zeller\zelleco01,C,26,CHO,49,1243,17.2,.611,.064,.409,9.4,19.7,14.5,12.1,1.5,2.9,13.2,16.3,,2.6,1.2,3.9,.150,,-0.6,0.7,0.1,0.7
305,Justin Anderson\anderju01,SF,25,ATL,48,463,11.2,.516,.490,.223,5.3,13.9,9.5,6.9,2.2,2.4,11.8,17.2,,0.1,0.4,0.4,.043,,-2.4,-0.3,-2.7,-0.1
306,Matthew Dellavedova\dellama01,PG,28,TOT,48,812,11.1,.532,.537,.215,0.8,9.9,5.2,31.9,0.8,0.2,20.4,17.9,,0.5,0.0,0.5,.028,,-1.7,-2.8,-4.4,-0.5
307,Tyler Dorsey\dorsety01,SG,22,TOT,48,698,11.2,.509,.500,.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,,0.2,0.4,0.6,.043,,-1.4,-2.1,-3.5,-0.3
308,Furkan Korkmaz\korkmfu01,SG,21,PHI,48,679,11.5,.528,.588,.180,2.6,13.8,8.3,10.7,2.0,0.2,8.6,17.9,,0.4,0.7,1.1,.079,,-1.6,-0.2,-1.8,0.0
309,D.J. Wilson\wilsodj01,PF,22,MIL,48,882,10.3,.515,.506,.187,5.5,19.2,12.8,7.6,0.9,1.9,10.5,14.4,,0.3,1.4,1.7,.093,,-2.4,0.2,-2.2,0.0
310,Lonzo Ball\balllo01,PG,21,LAL,47,1423,11.7,.487,.500,.105,4.0,14.0,9.1,23.8,2.3,1.1,17.8,16.9,,-0.2,1.7,1.6,.052,,-1.6,1.3,-0.3,0.6
311,Mo Bamba\bambamo01,C,20,ORL,47,766,14.9,.539,.288,.259,8.8,24.0,16.3,7.4,0.8,7.0,13.7,17.8,,0.3,1.4,1.7,.106,,-2.8,1.4,-1.4,0.1
312,Sam Dekker\dekkesa01,PF,24,TOT,47,788,13.3,.519,.242,.180,7.2,13.5,10.2,8.3,2.3,0.7,8.0,16.2,,0.6,0.5,1.0,.064,,-1.0,-0.7,-1.8,0.1
313,Marcin Gortat\gortama01,C,34,LAC,47,751,12.8,.562,.000,.258,9.8,26.5,18.4,12.0,0.4,2.5,19.4,14.4,,0.6,0.8,1.4,.089,,-1.7,0.4,-1.3,0.1
314,Frank Kaminsky\kaminfr01,C,25,CHO,47,755,16.8,.587,.466,.359,5.5,18.1,11.7,12.9,0.8,1.4,10.6,22.1,,1.3,0.5,1.8,.114,,1.4,-1.1,0.3,0.4
315,Glenn Robinson III\robingl02,SF,25,DET,47,610,8.7,.511,.352,.227,2.9,10.0,6.4,5.1,1.1,1.1,8.5,15.0,,0.1,0.6,0.7,.054,,-2.8,-0.1,-3.0,-0.2
316,Dragan Bender\bendedr01,PF,21,PHO,46,826,9.5,.521,.513,.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,.027,,-3.4,-0.8,-4.1,-0.5
317,Kris Dunn\dunnkr01,PG,24,CHI,46,1389,12.4,.484,.190,.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,,-0.5,1.2,0.6,.022,,-2.8,0.2,-2.7,-0.2
318,Devonte' Graham\grahade01,PG,23,CHO,46,676,10.3,.459,.560,.213,1.6,8.6,5.0,24.8,1.7,0.3,11.3,17.0,,0.2,0.3,0.5,.035,,-2.6,-1.3,-4.0,-0.3
319,Luke Kornet\kornelu01,PF,23,NYK,46,784,14.8,.531,.682,.163,3.6,14.6,9.0,10.5,1.7,4.5,7.6,17.9,,0.6,0.7,1.4,.083,,1.4,0.7,2.1,0.8
320,Nikola Mirotić\mirotni01,PF,27,TOT,46,1245,17.2,.584,.587,.229,5.1,22.6,14.0,6.2,1.2,2.2,7.4,21.4,,2.0,1.4,3.5,.133,,2.1,-0.6,1.5,1.1
321,Rajon Rondo\rondora01,PG,32,LAL,46,1369,12.1,.473,.329,.083,2.6,15.5,9.2,35.5,1.9,0.4,22.1,17.4,,-0.2,1.5,1.3,.047,,-1.7,0.2,-1.5,0.2
322,Omari Spellman\spellom01,PF,21,ATL,46,805,12.4,.516,.525,.184,9.2,16.3,12.7,8.0,1.5,2.7,10.5,14.9,,0.6,0.5,1.2,.070,,-0.5,-0.7,-1.2,0.2
323,Lance Thomas\thomala01,PF,30,NYK,46,783,6.4,.482,.401,.183,2.7,13.1,7.8,5.0,1.0,0.8,10.1,12.9,,-0.3,0.3,0.1,.004,,-4.8,-0.9,-5.7,-0.7
324,Kenrich Williams\willike04,SF,24,NOP,46,1079,9.7,.485,.559,.068,5.4,15.5,10.5,9.5,1.9,1.4,11.1,12.3,,0.3,0.9,1.2,.053,,-2.3,0.4,-1.9,0.0
325,Kyle O'Quinn\oquinky01,C,28,IND,45,371,16.8,.537,.088,.154,8.9,26.4,17.8,22.4,1.2,6.0,17.6,20.8,,0.2,0.8,1.0,.125,,-2.5,3.0,0.4,0.2
326,Jonah Bolden\boldejo01,PF,23,PHI,44,639,12.7,.595,.593,.167,8.0,19.0,13.7,8.5,1.3,4.8,17.2,13.8,,0.5,0.9,1.4,.106,,-1.8,1.1,-0.7,0.2
327,Wendell Carter Jr.\cartewe01,C,19,CHI,44,1110,15.2,.541,.086,.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,,0.7,1.2,1.9,.080,,-2.2,0.6,-1.6,0.1
328,Solomon Hill\hillso01,SF,27,NOP,44,878,6.8,.497,.567,.180,4.1,11.5,7.8,7.6,1.2,0.9,13.9,10.4,,0.1,0.4,0.5,.029,,-3.1,-0.4,-3.6,-0.3
329,Chandler Hutchison\hutchch01,SF,22,CHI,44,895,8.8,.507,.239,.182,3.7,18.9,11.2,5.3,1.2,0.6,10.0,12.2,,0.0,0.6,0.6,.030,,-3.4,-0.5,-3.9,-0.4
330,Dion Waiters\waitedi01,SG,27,MIA,44,1138,11.4,.530,.605,.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,,0.1,1.1,1.2,.052,,-0.5,-0.6,-1.1,0.3
331,Kyle Anderson\anderky01,SF,25,MEM,43,1281,12.8,.569,.123,.232,4.1,18.1,11.0,15.0,2.1,2.7,16.0,12.6,,0.8,1.8,2.7,.100,,-1.6,2.4,0.8,0.9
332,Dwayne Bacon\bacondw01,SG,23,CHO,43,759,11.7,.570,.339,.179,1.1,11.7,6.3,9.2,0.8,0.6,6.1,16.8,,0.9,0.3,1.2,.073,,-2.1,-1.6,-3.7,-0.3
333,Will Barton\bartowi01,SF,28,DEN,43,1189,11.0,.501,.426,.161,2.9,15.3,9.1,14.6,0.7,1.6,11.7,20.0,,0.1,1.1,1.2,.049,,-1.1,-0.8,-1.8,0.0
334,Marquese Chriss\chrisma01,PF,21,TOT,43,499,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,,-0.6,0.4,-0.2,-0.023,,-5.7,-1.9,-7.5,-0.7
335,Allen Crabbe\crabbal01,SG,26,BRK,43,1133,7.7,.519,.694,.150,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,.035,,-2.4,-0.4,-2.8,-0.2
336,Greg Monroe\monrogr01,C,28,TOT,43,480,16.0,.521,.026,.381,15.4,22.9,19.3,8.1,1.4,1.4,12.7,22.6,,0.4,0.7,1.1,.108,,-2.0,-1.3,-3.2,-0.1
337,Frank Ntilikina\ntilila01,PG,20,NYK,43,904,6.0,.417,.408,.106,1.4,8.9,5.0,19.5,1.6,1.3,15.9,16.6,,-1.3,0.4,-0.8,-0.045,,-5.2,-0.8,-6.0,-0.9
338,Tristan Thompson\thomptr01,C,27,CLE,43,1198,18.4,.551,.000,.279,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,,2.1,0.5,2.6,.105,,1.4,-1.9,-0.5,0.4
339,Moritz Wagner\wagnemo01,C,21,LAL,43,446,10.1,.533,.450,.310,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,,-0.3,0.5,0.2,.020,,-3.9,-0.4,-4.3,-0.3
340,T.J. Warren\warretj01,SF,25,PHO,43,1360,16.3,.580,.295,.203,2.5,11.8,7.1,7.7,1.8,1.8,7.2,22.7,,1.6,0.5,2.1,.074,,0.9,-1.1,-0.2,0.6
341,Ryan Broekhoff\broekry01,SG,28,DAL,42,453,10.7,.621,.738,.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,,0.5,0.3,0.8,.086,,-0.5,-0.5,-1.0,0.1
342,Dante Exum\exumda01,PG,23,UTA,42,664,11.2,.516,.257,.357,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,,0.2,0.7,1.0,.069,,-2.0,-0.1,-2.1,0.0
343,Nenê\hilarne01,C,36,HOU,42,546,11.9,.552,.026,.405,6.7,18.4,12.5,6.8,1.6,2.3,7.4,11.7,,0.8,0.6,1.4,.123,,-3.1,0.9,-2.2,0.0
344,Kosta Koufos\koufoko01,C,29,SAC,42,502,12.3,.477,.000,.157,10.4,26.3,18.2,9.5,1.4,3.1,14.2,15.7,,0.0,0.7,0.7,.063,,-3.6,0.2,-3.4,-0.2
345,Jarell Martin\martija01,PF,24,ORL,42,328,9.4,.528,.548,.106,3.5,20.5,11.9,7.8,0.4,2.0,9.2,15.9,,0.1,0.4,0.5,.073,,-3.7,-0.2,-3.9,-0.2
346,Sviatoslav Mykhailiuk\mykhasv01,SF,21,TOT,42,440,6.0,.447,.636,.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,,-0.4,0.3,-0.1,-0.012,,-3.9,-1.1,-5.0,-0.3
347,Joakim Noah\noahjo01,C,33,MEM,42,693,18.6,.571,.005,.512,9.2,29.6,19.3,20.6,1.4,4.2,16.1,20.0,,1.0,1.2,2.2,.150,,-0.3,2.4,2.1,0.7
348,Elfrid Payton\paytoel01,PG,24,NOP,42,1250,14.0,.502,.255,.180,4.1,14.0,9.1,33.5,1.6,1.1,20.1,18.3,,0.6,0.9,1.5,.058,,-0.7,-0.7,-1.4,0.2
349,Jeff Teague\teaguje01,PG,30,MIN,42,1264,15.4,.528,.252,.368,1.3,7.7,4.5,37.6,1.6,1.2,16.7,19.3,,1.7,0.5,2.2,.085,,0.8,-1.2,-0.4,0.5
350,Jon Leuer\leuerjo01,PF,29,DET,41,402,13.2,.616,.097,.274,7.1,19.8,13.2,5.5,1.5,0.8,15.4,16.1,,0.4,0.5,0.9,.110,,-2.8,0.4,-2.5,0.0
351,Guerschon Yabusele\yabusgu01,PF,23,BOS,41,251,12.4,.542,.364,.286,9.8,12.8,11.3,8.2,1.5,2.5,14.8,17.5,,0.2,0.3,0.5,.090,,-2.5,-0.2,-2.7,0.0
352,Caris LeVert\leverca01,SF,24,BRK,40,1063,14.9,.509,.319,.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,,0.5,1.2,1.7,.077,,-0.3,0.5,0.2,0.6
353,Cameron Payne\payneca01,PG,24,TOT,40,712,11.5,.519,.377,.184,2.0,9.2,5.5,21.8,1.9,1.1,15.7,17.6,,0.1,0.3,0.5,.031,,-2.3,-0.7,-3.0,-0.2
354,Isaiah Briscoe\briscis01,PG,22,ORL,39,559,6.7,.455,.246,.188,0.9,13.4,7.1,21.0,1.0,0.3,17.2,14.1,,-0.3,0.5,0.3,.023,,-5.4,0.4,-5.0,-0.4
355,Jevon Carter\carteje01,PG,23,MEM,39,577,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,,-0.7,0.7,0.0,-0.003,,-4.1,0.1,-4.0,-0.3
356,Danuel House\houseda01,SF,25,HOU,39,979,12.2,.646,.706,.282,2.8,13.3,7.9,5.9,1.1,1.0,11.0,14.1,,1.6,0.7,2.3,.113,,0.1,-0.5,-0.5,0.4
357,Brandon Knight\knighbr03,PG,27,TOT,39,736,8.9,.484,.496,.131,1.4,7.7,4.4,14.4,1.4,0.2,9.8,18.1,,-0.1,0.0,0.0,-0.002,,-3.5,-2.0,-5.4,-0.6
358,Grayson Allen\allengr01,SG,23,UTA,38,416,7.5,.516,.556,.337,0.8,5.1,3.0,8.9,0.7,1.1,13.9,24.4,,-0.4,0.4,0.0,.002,,-4.2,-2.1,-6.3,-0.5
359,J.J. Barea\bareajo01,PG,34,DAL,38,752,16.3,.495,.332,.203,1.9,11.6,6.8,47.5,1.4,0.1,14.7,28.1,,0.4,0.6,1.0,.064,,1.2,-1.8,-0.6,0.3
360,Wesley Johnson\johnswe01,SF,31,TOT,38,534,5.5,.469,.594,.148,2.4,11.7,7.1,5.3,1.2,1.9,11.7,12.0,,-0.3,0.3,0.0,.001,,-4.3,-0.5,-4.8,-0.4
361,Frank Mason III\masonfr01,PG,24,SAC,38,435,12.4,.502,.379,.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,,0.0,0.3,0.3,.033,,-1.9,-1.3,-3.1,-0.1
362,Kenneth Faried\farieke01,C,29,TOT,37,728,21.6,.622,.094,.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,,2.1,0.9,2.9,.193,,1.3,-1.5,-0.2,0.3
363,Raul Neto\netora01,PG,26,UTA,37,474,13.5,.558,.373,.205,1.4,12.6,7.1,28.7,1.4,0.7,16.6,19.0,,0.5,0.6,1.1,.116,,-1.1,0.8,-0.3,0.2
364,Omri Casspi\casspom01,SF,30,MEM,36,520,15.7,.606,.267,.360,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,,0.6,0.7,1.3,.119,,-0.3,0.7,0.4,0.3
365,Goran Dragić\dragigo01,PG,32,MIA,36,991,13.9,.517,.379,.233,2.1,9.8,6.0,27.3,1.5,0.5,12.9,23.7,,0.6,1.0,1.6,.079,,-0.5,-0.6,-1.1,0.2
366,Channing Frye\fryech01,C,35,CLE,36,341,8.9,.524,.675,.120,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,,0.1,0.0,0.1,.016,,-1.7,-1.8,-3.5,-0.1
367,Salah Mejri\mejrisa01,C,32,DAL,36,399,16.1,.559,.304,.286,9.7,25.3,17.6,13.2,1.2,5.5,14.3,15.8,,0.5,0.6,1.1,.136,,-1.1,1.9,0.8,0.3
368,Victor Oladipo\oladivi01,SG,26,IND,36,1147,17.6,.519,.367,.240,2.1,17.1,9.8,25.2,2.6,0.9,11.2,27.9,,0.4,1.9,2.3,.097,,1.8,1.2,2.9,1.4
369,Brad Wanamaker\wanambr01,PG,29,BOS,36,343,14.3,.597,.371,.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,,0.6,0.4,1.0,.134,,-1.3,0.7,-0.7,0.1
370,Robert Covington\covinro01,SF,28,TOT,35,1203,13.3,.580,.622,.246,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,,0.9,1.6,2.5,.100,,-0.5,2.1,1.6,1.1
371,Treveon Graham\grahatr01,SG,25,BRK,35,715,6.1,.458,.670,.115,3.4,12.3,7.9,6.5,0.9,0.8,7.8,12.8,,-0.1,0.6,0.5,.033,,-3.7,0.0,-3.7,-0.3
372,Jaylen Adams\adamsja01,PG,22,ATL,34,428,7.6,.474,.673,.082,2.6,12.3,7.4,19.8,1.5,1.0,19.7,13.5,,-0.1,0.2,0.1,.011,,-3.8,-0.5,-4.3,-0.2
373,Jerryd Bayless\bayleje01,PG,30,MIN,34,657,8.5,.431,.426,.122,1.8,8.4,5.0,24.6,1.3,0.3,11.7,17.6,,-0.2,0.2,0.0,-0.003,,-2.9,-1.7,-4.6,-0.4
374,Bruno Caboclo\cabocbr01,PF,23,MEM,34,800,12.4,.571,.578,.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,,0.6,0.9,1.5,.090,,-1.1,0.1,-1.1,0.2
375,Courtney Lee\leeco01,SG,33,TOT,34,428,10.3,.492,.426,.163,2.2,11.2,6.7,12.8,2.4,0.6,9.2,15.3,,0.1,0.4,0.4,.050,,-3.4,0.8,-2.5,-0.1
